t1_ph,t2_ph,phone,fname,dur_ph,Participant,t1_wd,t2_wd,word,is_wdinit_ph,is_wdfin_ph,prev_ph,next_ph
62.434,62.494,b,textgrids/cbas/p112.TextGrid,0.060000000000002274,p112,62.434,62.994,vampiro,True,False,sp,a
62.494,62.554,a,textgrids/cbas/p112.TextGrid,0.060000000000002274,p112,62.434,62.994,vampiro,False,False,b,m
62.554,62.624,m,textgrids/cbas/p112.TextGrid,0.07000000000000028,p112,62.434,62.994,vampiro,False,False,a,p
62.624,62.704,p,textgrids/cbas/p112.TextGrid,0.0799999999999983,p112,62.434,62.994,vampiro,False,False,m,i
62.704,62.814,i,textgrids/cbas/p112.TextGrid,0.10999999999999943,p112,62.434,62.994,vampiro,False,False,p,rf
62.814,62.874,rf,textgrids/cbas/p112.TextGrid,0.060000000000002274,p112,62.434,62.994,vampiro,False,False,i,o
62.874,62.994,o,textgrids/cbas/p112.TextGrid,0.11999999999999744,p112,62.434,62.994,vampiro,False,True,rf,sp
62.994,64.097,sp,textgrids/cbas/p112.TextGrid,1.1029999999999944,p112,62.994,64.097,,True,True,o,s
64.097,64.227,s,textgrids/cbas/p112.TextGrid,0.13000000000000966,p112,64.097,64.767,cebolla,True,False,sp,e
64.227,64.287,e,textgrids/cbas/p112.TextGrid,0.060000000000002274,p112,64.097,64.767,cebolla,False,False,s,b
64.287,64.437,b,textgrids/cbas/p112.TextGrid,0.14999999999999147,p112,64.097,64.767,cebolla,False,False,e,o
64.437,64.517,o,textgrids/cbas/p112.TextGrid,0.0799999999999983,p112,64.097,64.767,cebolla,False,False,b,L
64.517,64.607,L,textgrids/cbas/p112.TextGrid,0.09000000000000341,p112,64.097,64.767,cebolla,False,False,o,a
64.607,64.767,a,textgrids/cbas/p112.TextGrid,0.1599999999999966,p112,64.097,64.767,cebolla,False,True,L,sp
64.767,65.988,sp,textgrids/cbas/p112.TextGrid,1.2210000000000036,p112,64.767,65.988,,True,True,a,o
65.988,66.128,o,textgrids/cbas/p112.TextGrid,0.14000000000000057,p112,65.988,66.558,hotel,True,False,sp,t
66.128,66.238,t,textgrids/cbas/p112.TextGrid,0.10999999999999943,p112,65.988,66.558,hotel,False,False,o,e
66.238,66.398,e,textgrids/cbas/p112.TextGrid,0.1599999999999966,p112,65.988,66.558,hotel,False,False,t,l
66.398,66.558,l,textgrids/cbas/p112.TextGrid,0.1600000000000108,p112,65.988,66.558,hotel,False,True,e,sp
66.558,68.067,sp,textgrids/cbas/p112.TextGrid,1.5089999999999861,p112,66.558,68.067,,True,True,l,b
68.067,68.157,b,textgrids/cbas/p112.TextGrid,0.09000000000000341,p112,68.067,68.797,vagoneta,True,False,sp,a
68.157,68.217,a,textgrids/cbas/p112.TextGrid,0.060000000000002274,p112,68.067,68.797,vagoneta,False,False,b,G
68.217,68.307,G,textgrids/cbas/p112.TextGrid,0.09000000000000341,p112,68.067,68.797,vagoneta,False,False,a,o
68.307,68.367,o,textgrids/cbas/p112.TextGrid,0.060000000000002274,p112,68.067,68.797,vagoneta,False,False,G,n
68.367,68.437,n,textgrids/cbas/p112.TextGrid,0.06999999999999318,p112,68.067,68.797,vagoneta,False,False,o,e
68.437,68.547,e,textgrids/cbas/p112.TextGrid,0.10999999999999943,p112,68.067,68.797,vagoneta,False,False,n,t
68.547,68.647,t,textgrids/cbas/p112.TextGrid,0.10000000000000853,p112,68.067,68.797,vagoneta,False,False,e,a
68.647,68.797,a,textgrids/cbas/p112.TextGrid,0.14999999999999147,p112,68.067,68.797,vagoneta,False,True,t,sp
68.797,70.452,sp,textgrids/cbas/p112.TextGrid,1.6550000000000011,p112,68.797,70.452,,True,True,a,p
70.452,70.632,p,textgrids/cbas/p112.TextGrid,0.18000000000000682,p112,70.452,71.042,polvo,True,False,sp,o
70.632,70.752,o,textgrids/cbas/p112.TextGrid,0.11999999999999034,p112,70.452,71.042,polvo,False,False,p,l
70.752,70.802,l,textgrids/cbas/p112.TextGrid,0.05000000000001137,p112,70.452,71.042,polvo,False,False,o,b
70.802,70.872,b,textgrids/cbas/p112.TextGrid,0.06999999999999318,p112,70.452,71.042,polvo,False,False,l,o
70.872,71.042,o,textgrids/cbas/p112.TextGrid,0.1700000000000017,p112,70.452,71.042,polvo,False,True,b,sp
71.042,72.421,sp,textgrids/cbas/p112.TextGrid,1.3790000000000049,p112,71.042,72.421,,True,True,o,l
72.421,72.581,l,textgrids/cbas/p112.TextGrid,0.1599999999999966,p112,72.421,72.751,las,True,False,sp,a
72.581,72.631,a,textgrids/cbas/p112.TextGrid,0.04999999999999716,p112,72.421,72.751,las,False,False,l,s
72.631,72.751,s,textgrids/cbas/p112.TextGrid,0.12000000000000455,p112,72.421,72.751,las,False,True,a,a+
72.751,72.871,a+,textgrids/cbas/p112.TextGrid,0.11999999999999034,p112,72.751,73.431,águilas,True,False,s,g
72.871,72.931,g,textgrids/cbas/p112.TextGrid,0.060000000000002274,p112,72.751,73.431,águilas,False,False,a+,i
72.931,72.961,i,textgrids/cbas/p112.TextGrid,0.030000000000001137,p112,72.751,73.431,águilas,False,False,g,l
72.961,73.081,l,textgrids/cbas/p112.TextGrid,0.12000000000000455,p112,72.751,73.431,águilas,False,False,i,a
73.081,73.171,a,textgrids/cbas/p112.TextGrid,0.09000000000000341,p112,72.751,73.431,águilas,False,False,l,s
73.171,73.431,s,textgrids/cbas/p112.TextGrid,0.2599999999999909,p112,72.751,73.431,águilas,False,True,a,sp
73.431,78.968,sp,textgrids/cbas/p112.TextGrid,5.537000000000006,p112,73.431,78.968,,True,True,s,b
78.968,79.058,b,textgrids/cbas/p112.TextGrid,0.09000000000000341,p112,78.968,79.688,balsámico,True,False,sp,a
79.058,79.088,a,textgrids/cbas/p112.TextGrid,0.029999999999986926,p112,78.968,79.688,balsámico,False,False,b,l
79.088,79.148,l,textgrids/cbas/p112.TextGrid,0.060000000000002274,p112,78.968,79.688,balsámico,False,False,a,s
79.148,79.218,s,textgrids/cbas/p112.TextGrid,0.07000000000000739,p112,78.968,79.688,balsámico,False,False,l,a+
79.218,79.318,a+,textgrids/cbas/p112.TextGrid,0.09999999999999432,p112,78.968,79.688,balsámico,False,False,s,m
79.318,79.388,m,textgrids/cbas/p112.TextGrid,0.07000000000000739,p112,78.968,79.688,balsámico,False,False,a+,i
79.388,79.468,i,textgrids/cbas/p112.TextGrid,0.0799999999999983,p112,78.968,79.688,balsámico,False,False,m,k
79.468,79.538,k,textgrids/cbas/p112.TextGrid,0.06999999999999318,p112,78.968,79.688,balsámico,False,False,i,o
79.538,79.688,o,textgrids/cbas/p112.TextGrid,0.15000000000000568,p112,78.968,79.688,balsámico,False,True,k,sp
79.688,80.714,sp,textgrids/cbas/p112.TextGrid,1.0259999999999962,p112,79.688,80.714,,True,True,o,b
80.714,80.814,b,textgrids/cbas/p112.TextGrid,0.09999999999999432,p112,80.714,81.334,balsero,True,False,sp,a
80.814,80.864,a,textgrids/cbas/p112.TextGrid,0.05000000000001137,p112,80.714,81.334,balsero,False,False,b,l
80.864,80.924,l,textgrids/cbas/p112.TextGrid,0.060000000000002274,p112,80.714,81.334,balsero,False,False,a,s
80.924,81.004,s,textgrids/cbas/p112.TextGrid,0.0799999999999983,p112,80.714,81.334,balsero,False,False,l,e
81.004,81.144,e,textgrids/cbas/p112.TextGrid,0.14000000000000057,p112,80.714,81.334,balsero,False,False,s,rf
81.144,81.194,rf,textgrids/cbas/p112.TextGrid,0.04999999999999716,p112,80.714,81.334,balsero,False,False,e,o
81.194,81.334,o,textgrids/cbas/p112.TextGrid,0.14000000000000057,p112,80.714,81.334,balsero,False,True,rf,sp
81.334,82.641,sp,textgrids/cbas/p112.TextGrid,1.3070000000000022,p112,81.334,82.641,,True,True,o,a
82.641,82.741,a,textgrids/cbas/p112.TextGrid,0.09999999999999432,p112,82.641,83.211,asado,True,False,sp,s
82.741,82.851,s,textgrids/cbas/p112.TextGrid,0.10999999999999943,p112,82.641,83.211,asado,False,False,a,a
82.851,82.971,a,textgrids/cbas/p112.TextGrid,0.12000000000000455,p112,82.641,83.211,asado,False,False,s,o
82.971,83.211,o,textgrids/cbas/p112.TextGrid,0.23999999999999488,p112,82.641,83.211,asado,False,True,a,sp
83.211,84.377,sp,textgrids/cbas/p112.TextGrid,1.1659999999999968,p112,83.211,84.377,,True,True,o,n
84.377,84.487,n,textgrids/cbas/p112.TextGrid,0.10999999999999943,p112,84.377,84.917,nivel,True,False,sp,i
84.487,84.547,i,textgrids/cbas/p112.TextGrid,0.060000000000002274,p112,84.377,84.917,nivel,False,False,n,b
84.547,84.637,b,textgrids/cbas/p112.TextGrid,0.09000000000000341,p112,84.377,84.917,nivel,False,False,i,e
84.637,84.777,e,textgrids/cbas/p112.TextGrid,0.14000000000000057,p112,84.377,84.917,nivel,False,False,b,l
84.777,84.917,l,textgrids/cbas/p112.TextGrid,0.14000000000000057,p112,84.377,84.917,nivel,False,True,e,sp
84.917,85.943,sp,textgrids/cbas/p112.TextGrid,1.0259999999999962,p112,84.917,85.943,,True,True,l,b
85.943,86.063,b,textgrids/cbas/p112.TextGrid,0.12000000000000455,p112,85.943,86.453,valle,True,False,sp,a
86.063,86.173,a,textgrids/cbas/p112.TextGrid,0.10999999999999943,p112,85.943,86.453,valle,False,False,b,L
86.173,86.243,L,textgrids/cbas/p112.TextGrid,0.06999999999999318,p112,85.943,86.453,valle,False,False,a,e
86.243,86.453,e,textgrids/cbas/p112.TextGrid,0.21000000000000796,p112,85.943,86.453,valle,False,True,L,sp
86.453,87.395,sp,textgrids/cbas/p112.TextGrid,0.9419999999999931,p112,86.453,87.395,,True,True,e,b
87.395,87.495,b,textgrids/cbas/p112.TextGrid,0.10000000000000853,p112,87.395,87.915,basura,True,False,sp,a
87.495,87.555,a,textgrids/cbas/p112.TextGrid,0.060000000000002274,p112,87.395,87.915,basura,False,False,b,s
87.555,87.655,s,textgrids/cbas/p112.TextGrid,0.09999999999999432,p112,87.395,87.915,basura,False,False,a,u
87.655,87.775,u,textgrids/cbas/p112.TextGrid,0.12000000000000455,p112,87.395,87.915,basura,False,False,s,rf
87.775,87.845,rf,textgrids/cbas/p112.TextGrid,0.06999999999999318,p112,87.395,87.915,basura,False,False,u,a
87.845,87.915,a,textgrids/cbas/p112.TextGrid,0.07000000000000739,p112,87.395,87.915,basura,False,True,rf,sp
87.915,89.41,sp,textgrids/cbas/p112.TextGrid,1.4949999999999903,p112,87.915,89.41,,True,True,a,t
89.41,89.47,t,textgrids/cbas/p112.TextGrid,0.060000000000002274,p112,89.41,89.82,tareas,True,False,sp,a
89.47,89.53,a,textgrids/cbas/p112.TextGrid,0.060000000000002274,p112,89.41,89.82,tareas,False,False,t,rf
89.53,89.59,rf,textgrids/cbas/p112.TextGrid,0.060000000000002274,p112,89.41,89.82,tareas,False,False,a,e
89.59,89.65,e,textgrids/cbas/p112.TextGrid,0.060000000000002274,p112,89.41,89.82,tareas,False,False,rf,a
89.65,89.72,a,textgrids/cbas/p112.TextGrid,0.06999999999999318,p112,89.41,89.82,tareas,False,False,e,s
89.72,89.82,s,textgrids/cbas/p112.TextGrid,0.09999999999999432,p112,89.41,89.82,tareas,False,True,a,e
89.82,89.92,e,textgrids/cbas/p112.TextGrid,0.10000000000000853,p112,89.82,90.54,hechas,True,False,s,tS
89.92,90.01,tS,textgrids/cbas/p112.TextGrid,0.09000000000000341,p112,89.82,90.54,hechas,False,False,e,a
90.01,90.12,a,textgrids/cbas/p112.TextGrid,0.10999999999999943,p112,89.82,90.54,hechas,False,False,tS,s
90.12,90.54,s,textgrids/cbas/p112.TextGrid,0.4200000000000017,p112,89.82,90.54,hechas,False,True,a,
91.036,91.556,sil,textgrids/cbas/p112.TextGrid,0.519999999999996,p112,90.54,91.556,,False,True,,m
91.556,91.666,m,textgrids/cbas/p112.TextGrid,0.10999999999999943,p112,91.556,92.226,marbete,True,False,sil,a
91.666,91.706,a,textgrids/cbas/p112.TextGrid,0.04000000000000625,p112,91.556,92.226,marbete,False,False,m,rf
91.706,91.786,rf,textgrids/cbas/p112.TextGrid,0.0799999999999983,p112,91.556,92.226,marbete,False,False,a,b
91.786,91.866,b,textgrids/cbas/p112.TextGrid,0.0799999999999983,p112,91.556,92.226,marbete,False,False,rf,e
91.866,91.966,e,textgrids/cbas/p112.TextGrid,0.09999999999999432,p112,91.556,92.226,marbete,False,False,b,t
91.966,92.076,t,textgrids/cbas/p112.TextGrid,0.10999999999999943,p112,91.556,92.226,marbete,False,False,e,e
92.076,92.226,e,textgrids/cbas/p112.TextGrid,0.15000000000000568,p112,91.556,92.226,marbete,False,True,t,sp
92.226,93.597,sp,textgrids/cbas/p112.TextGrid,1.3709999999999951,p112,92.226,93.597,,True,True,e,b
93.597,93.727,b,textgrids/cbas/p112.TextGrid,0.13000000000000966,p112,93.597,93.997,bóa,True,False,sp,o+
93.727,93.887,o+,textgrids/cbas/p112.TextGrid,0.1599999999999966,p112,93.597,93.997,bóa,False,False,b,a
93.887,93.997,a,textgrids/cbas/p112.TextGrid,0.10999999999999943,p112,93.597,93.997,bóa,False,True,o+,sp
93.997,95.325,sp,textgrids/cbas/p112.TextGrid,1.328000000000003,p112,93.997,95.325,,True,True,a,T
95.325,95.395,T,textgrids/cbas/p112.TextGrid,0.06999999999999318,p112,95.325,96.095,zoológico,True,False,sp,o
95.395,95.445,o,textgrids/cbas/p112.TextGrid,0.04999999999999716,p112,95.325,96.095,zoológico,False,False,T,o
95.445,95.485,o,textgrids/cbas/p112.TextGrid,0.04000000000000625,p112,95.325,96.095,zoológico,False,False,o,l
95.485,95.585,l,textgrids/cbas/p112.TextGrid,0.09999999999999432,p112,95.325,96.095,zoológico,False,False,o,o+
95.585,95.695,o+,textgrids/cbas/p112.TextGrid,0.10999999999999943,p112,95.325,96.095,zoológico,False,False,l,x
95.695,95.765,x,textgrids/cbas/p112.TextGrid,0.07000000000000739,p112,95.325,96.095,zoológico,False,False,o+,i
95.765,95.855,i,textgrids/cbas/p112.TextGrid,0.09000000000000341,p112,95.325,96.095,zoológico,False,False,x,k
95.855,95.945,k,textgrids/cbas/p112.TextGrid,0.0899999999999892,p112,95.325,96.095,zoológico,False,False,i,o
95.945,96.095,o,textgrids/cbas/p112.TextGrid,0.15000000000000568,p112,95.325,96.095,zoológico,False,True,k,sp
96.095,97.227,sp,textgrids/cbas/p112.TextGrid,1.132000000000005,p112,96.095,97.227,,True,True,o,k
97.227,97.297,k,textgrids/cbas/p112.TextGrid,0.06999999999999318,p112,97.227,97.867,control,True,False,sp,o
97.297,97.377,o,textgrids/cbas/p112.TextGrid,0.0799999999999983,p112,97.227,97.867,control,False,False,k,n
97.377,97.447,n,textgrids/cbas/p112.TextGrid,0.07000000000000739,p112,97.227,97.867,control,False,False,o,t
97.447,97.497,t,textgrids/cbas/p112.TextGrid,0.04999999999999716,p112,97.227,97.867,control,False,False,n,rf
97.497,97.567,rf,textgrids/cbas/p112.TextGrid,0.06999999999999318,p112,97.227,97.867,control,False,False,t,o
97.567,97.697,o,textgrids/cbas/p112.TextGrid,0.13000000000000966,p112,97.227,97.867,control,False,False,rf,l
97.697,97.867,l,textgrids/cbas/p112.TextGrid,0.1700000000000017,p112,97.227,97.867,control,False,True,o,sp
97.867,98.981,sp,textgrids/cbas/p112.TextGrid,1.11399999999999,p112,97.867,98.981,,True,True,l,b
98.981,99.071,b,textgrids/cbas/p112.TextGrid,0.09000000000000341,p112,98.981,99.651,vacante,True,False,sp,a
99.071,99.141,a,textgrids/cbas/p112.TextGrid,0.07000000000000739,p112,98.981,99.651,vacante,False,False,b,k
99.141,99.221,k,textgrids/cbas/p112.TextGrid,0.0799999999999983,p112,98.981,99.651,vacante,False,False,a,a
99.221,99.331,a,textgrids/cbas/p112.TextGrid,0.10999999999999943,p112,98.981,99.651,vacante,False,False,k,n
99.331,99.401,n,textgrids/cbas/p112.TextGrid,0.06999999999999318,p112,98.981,99.651,vacante,False,False,a,t
99.401,99.481,t,textgrids/cbas/p112.TextGrid,0.0799999999999983,p112,98.981,99.651,vacante,False,False,n,e
99.481,99.651,e,textgrids/cbas/p112.TextGrid,0.1700000000000017,p112,98.981,99.651,vacante,False,True,t,sp
99.651,100.936,sp,textgrids/cbas/p112.TextGrid,1.2850000000000108,p112,99.651,100.936,,True,True,e,G
100.936,101.016,G,textgrids/cbas/p112.TextGrid,0.0799999999999983,p112,100.936,101.566,galvano,True,False,sp,a
101.016,101.086,a,textgrids/cbas/p112.TextGrid,0.06999999999999318,p112,100.936,101.566,galvano,False,False,G,l
101.086,101.166,l,textgrids/cbas/p112.TextGrid,0.0799999999999983,p112,100.936,101.566,galvano,False,False,a,b
101.166,101.226,b,textgrids/cbas/p112.TextGrid,0.060000000000002274,p112,100.936,101.566,galvano,False,False,l,a
101.226,101.326,a,textgrids/cbas/p112.TextGrid,0.09999999999999432,p112,100.936,101.566,galvano,False,False,b,n
101.326,101.426,n,textgrids/cbas/p112.TextGrid,0.10000000000000853,p112,100.936,101.566,galvano,False,False,a,o
101.426,101.566,o,textgrids/cbas/p112.TextGrid,0.14000000000000057,p112,100.936,101.566,galvano,False,True,n,sp
101.566,104.242,sp,textgrids/cbas/p112.TextGrid,2.676000000000002,p112,101.566,104.242,,True,True,o,k
104.242,104.292,k,textgrids/cbas/p112.TextGrid,0.04999999999999716,p112,104.242,104.692,comerás,True,False,sp,o
104.292,104.352,o,textgrids/cbas/p112.TextGrid,0.060000000000002274,p112,104.242,104.692,comerás,False,False,k,m
104.352,104.432,m,textgrids/cbas/p112.TextGrid,0.0799999999999983,p112,104.242,104.692,comerás,False,False,o,e
104.432,104.472,e,textgrids/cbas/p112.TextGrid,0.03999999999999204,p112,104.242,104.692,comerás,False,False,m,rf
104.472,104.512,rf,textgrids/cbas/p112.TextGrid,0.04000000000000625,p112,104.242,104.692,comerás,False,False,e,a+
104.512,104.622,a+,textgrids/cbas/p112.TextGrid,0.10999999999999943,p112,104.242,104.692,comerás,False,False,rf,s
104.622,104.692,s,textgrids/cbas/p112.TextGrid,0.06999999999999318,p112,104.242,104.692,comerás,False,True,a+,a
104.692,104.802,a,textgrids/cbas/p112.TextGrid,0.11000000000001364,p112,104.692,105.142,apio,True,False,s,p
104.802,104.902,p,textgrids/cbas/p112.TextGrid,0.09999999999999432,p112,104.692,105.142,apio,False,False,a,j
104.902,104.962,j,textgrids/cbas/p112.TextGrid,0.060000000000002274,p112,104.692,105.142,apio,False,False,p,o
104.962,105.142,o,textgrids/cbas/p112.TextGrid,0.1799999999999926,p112,104.692,105.142,apio,False,True,j,sp
105.142,106.845,sp,textgrids/cbas/p112.TextGrid,1.703000000000003,p112,105.142,106.845,,True,True,o,b
106.845,106.955,b,textgrids/cbas/p112.TextGrid,0.10999999999999943,p112,106.845,107.425,vacío,True,False,sp,a
106.955,107.015,a,textgrids/cbas/p112.TextGrid,0.060000000000002274,p112,106.845,107.425,vacío,False,False,b,s
107.015,107.125,s,textgrids/cbas/p112.TextGrid,0.10999999999999943,p112,106.845,107.425,vacío,False,False,a,i+
107.125,107.265,i+,textgrids/cbas/p112.TextGrid,0.14000000000000057,p112,106.845,107.425,vacío,False,False,s,o
107.265,107.425,o,textgrids/cbas/p112.TextGrid,0.1599999999999966,p112,106.845,107.425,vacío,False,True,i+,sp
107.425,111.397,sp,textgrids/cbas/p112.TextGrid,3.9720000000000084,p112,107.425,111.397,,True,True,o,b
111.397,111.487,b,textgrids/cbas/p112.TextGrid,0.0899999999999892,p112,111.397,111.927,valija,True,False,sp,a
111.487,111.547,a,textgrids/cbas/p112.TextGrid,0.060000000000002274,p112,111.397,111.927,valija,False,False,b,l
111.547,111.617,l,textgrids/cbas/p112.TextGrid,0.07000000000000739,p112,111.397,111.927,valija,False,False,a,i
111.617,111.707,i,textgrids/cbas/p112.TextGrid,0.0899999999999892,p112,111.397,111.927,valija,False,False,l,x
111.707,111.817,x,textgrids/cbas/p112.TextGrid,0.10999999999999943,p112,111.397,111.927,valija,False,False,i,a
111.817,111.927,a,textgrids/cbas/p112.TextGrid,0.11000000000001364,p112,111.397,111.927,valija,False,True,x,sp
111.927,113.105,sp,textgrids/cbas/p112.TextGrid,1.1779999999999973,p112,111.927,113.105,,True,True,a,s
113.105,113.235,s,textgrids/cbas/p112.TextGrid,0.12999999999999545,p112,113.105,113.605,ceja,True,False,sp,e
113.235,113.355,e,textgrids/cbas/p112.TextGrid,0.12000000000000455,p112,113.105,113.605,ceja,False,False,s,x
113.355,113.455,x,textgrids/cbas/p112.TextGrid,0.09999999999999432,p112,113.105,113.605,ceja,False,False,e,a
113.455,113.605,a,textgrids/cbas/p112.TextGrid,0.15000000000000568,p112,113.105,113.605,ceja,False,True,x,sp
113.605,114.948,sp,textgrids/cbas/p112.TextGrid,1.3429999999999893,p112,113.605,114.948,,True,True,a,a
114.948,115.048,a,textgrids/cbas/p112.TextGrid,0.10000000000000853,p112,114.948,115.488,azul,True,False,sp,T
115.048,115.168,T,textgrids/cbas/p112.TextGrid,0.12000000000000455,p112,114.948,115.488,azul,False,False,a,u
115.168,115.318,u,textgrids/cbas/p112.TextGrid,0.14999999999999147,p112,114.948,115.488,azul,False,False,T,l
115.318,115.488,l,textgrids/cbas/p112.TextGrid,0.1700000000000017,p112,114.948,115.488,azul,False,True,u,sp
115.488,116.689,sp,textgrids/cbas/p112.TextGrid,1.2009999999999934,p112,115.488,116.689,,True,True,l,b
116.689,116.769,b,textgrids/cbas/p112.TextGrid,0.0800000000000125,p112,116.689,117.219,vapor,True,False,sp,a
116.769,116.839,a,textgrids/cbas/p112.TextGrid,0.06999999999999318,p112,116.689,117.219,vapor,False,False,b,p
116.839,116.969,p,textgrids/cbas/p112.TextGrid,0.12999999999999545,p112,116.689,117.219,vapor,False,False,a,o
116.969,117.109,o,textgrids/cbas/p112.TextGrid,0.14000000000000057,p112,116.689,117.219,vapor,False,False,p,rf
117.109,117.219,rf,textgrids/cbas/p112.TextGrid,0.10999999999999943,p112,116.689,117.219,vapor,False,True,o,sp
117.219,118.383,sp,textgrids/cbas/p112.TextGrid,1.1640000000000015,p112,117.219,118.383,,True,True,rf,i
118.383,118.493,i,textgrids/cbas/p112.TextGrid,0.10999999999999943,p112,118.383,119.293,intervención,True,False,sp,n
118.493,118.573,n,textgrids/cbas/p112.TextGrid,0.0799999999999983,p112,118.383,119.293,intervención,False,False,i,t
118.573,118.633,t,textgrids/cbas/p112.TextGrid,0.060000000000002274,p112,118.383,119.293,intervención,False,False,n,e
118.633,118.683,e,textgrids/cbas/p112.TextGrid,0.05000000000001137,p112,118.383,119.293,intervención,False,False,t,rf
118.683,118.743,rf,textgrids/cbas/p112.TextGrid,0.05999999999998806,p112,118.383,119.293,intervención,False,False,e,b
118.743,118.793,b,textgrids/cbas/p112.TextGrid,0.05000000000001137,p112,118.383,119.293,intervención,False,False,rf,e
118.793,118.843,e,textgrids/cbas/p112.TextGrid,0.04999999999999716,p112,118.383,119.293,intervención,False,False,b,ng
118.843,118.903,ng,textgrids/cbas/p112.TextGrid,0.060000000000002274,p112,118.383,119.293,intervención,False,False,e,s
